"НОВОБАВАРСЬКИЙ",43,вул.,Перовської,17,17б,,2,1.204,,,0.201,0.152,,0.312,,0.078,0.141,0.267,,2.355,2.355
"НОВОБАВАРСЬКИЙ",43,вул.,Перовської,21,21,,1,,,,0.201,0.152,,,,0.105,0.179,0.267,,0.904,
"НОВОБАВАРСЬКИЙ",43,вул.,Перовської,21а,21а,,1,,,,0.201,0.152,,,,0.119,0.203,0.267,,0.942,
"НОВОБАВАРСЬКИЙ",43,вул.,Перовської,3,3,,1,,,,0.201,,,,,0.088,0.154,0.267,,0.710,
"НОВОБАВАРСЬКИЙ",43,вул.,Перовської,40,40,,1,,,,,,,,,0.038,0.135,0.267,,0.440,
"НОВОБАВАРСЬКИЙ",43,вул.,Перовської,42,42,,1,1.204,,,0.201,,,,,0.111,0.238,0.267,,2.021,
"НОВОБАВАРСЬКИЙ",43,вул.,Перовської,6,6,,2,,,,0.201,0.152,,0.312,,0.133,0.113,0.267,,1.178,
"НОВОБАВАРСЬКИЙ",43,вул.,Північно-Кавказька,56,56,,1,,,,,,,,,0.106,0.215,0.267,,0.588,
"НОВОБАВАРСЬКИЙ",43,вул.,Північно-Кавказька,56б,56б,,1,,,,,,,,,0.061,0.106,0.267,,0.434,
"НОВОБАВАРСЬКИЙ",43,вул.,Планова,12,12,,1,,,,,,,,,0.064,0.298,0.267,,0.629,
"НОВОБАВАРСЬКИЙ",43,вул.,Планова,25,25,,1,,,,,,,,,0.160,0.274,0.267,,0.701,
"НОВОБАВАРСЬКИЙ",43,вул.,Планова,4,4,,1,,,,,,,,,0.133,0.225,0.267,,0.625,
"НОВОБАВАРСЬКИЙ",43,вул.,Планова,52,52,,3,1.204,,,0.201,0.152,,0.312,,0.083,0.142,0.267,,2.361,
"НОВОБАВАРСЬКИЙ",43,вул.,Планова,54,54,,1,,,,0.201,0.152,,,,0.125,0.214,0.267,,0.959,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,12,12,,5,1.204,,,0.201,0.152,,0.312,,0.083,0.144,0.267,,2.363,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,12а,12а,,5,1.204,,,0.201,0.152,0.017,0.312,,0.093,0.147,0.267,,2.393,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,14,14,,2,1.204,,,0.201,0.152,,0.312,,0.083,0.142,0.267,,2.361,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,16,16,,3,1.204,,,0.201,0.152,,0.312,,0.121,0.209,0.267,,2.466,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,18,18,,3,1.204,,,0.201,0.152,,0.312,,0.121,0.209,0.267,,2.466,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,20,20,,4,1.204,,,0.201,0.152,0.017,0.312,,0.115,0.177,0.267,,2.445,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,22,22,,5,1.204,,,0.201,0.152,,0.312,,0.106,0.169,0.267,,2.411,2.411
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,24,24,,5,1.204,,,0.201,0.152,,0.312,,0.107,0.166,0.267,,2.409,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,26,26,,5,1.204,,,0.201,0.152,,0.312,,0.114,0.177,0.267,,2.427,2.427
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,30,30,,9,1.204,1.470,,0.201,0.152,0.017,0.312,,0.073,0.325,0.267,0.396,4.417,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,47,47,,3,1.204,,,0.201,0.152,,0.312,,0.087,0.149,0.267,,2.372,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,51,51,,3,1.204,,,0.201,0.152,,0.312,,0.066,0.131,0.267,,2.333,2.333
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,53,53,,4,1.204,,,0.201,0.152,,0.312,,0.078,0.135,0.267,,2.349,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,67,67,,1,,,,,,,,,0.086,0.295,0.267,,0.648,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,87,87,,1,,,,0.201,0.152,,,,0.181,0.310,0.267,,1.111,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,89,89,,1,,,,0.201,0.152,,,,0.189,0.326,0.267,,1.135,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,91,91,,1,,,,0.201,0.152,,,,0.174,0.298,0.267,,1.092,
"НОВОБАВАРСЬКИЙ",43,пр.,Любові Малої,95,95,,1,,,,0.201,0.152,,,,0.059,0.102,0.267,,0.781,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,3,3,,9,1.204,1.703,,0.201,0.152,0.017,0.312,0.118,0.075,0.239,0.267,0.396,4.684,2.585
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,64,64,,10,1.204,0.772,,0.201,0.152,0.017,0.312,0.118,0.042,0.130,0.267,0.396,3.611,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,64а,64а,,9,1.204,0.538,,0.201,0.152,0.017,0.312,0.118,0.047,0.146,0.267,0.396,3.398,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,66,66,,9,1.204,1.588,,0.201,0.152,0.017,0.312,0.118,0.066,0.206,0.267,0.396,4.527,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,68,68,,2,1.204,,,0.201,0.152,,0.312,,0.134,0.213,0.267,,2.483,2.483
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,7,7,,5,1.204,,,0.201,0.152,0.017,0.312,,0.087,0.152,0.267,,2.392,2.392
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,70,70,,2,1.204,,,0.201,0.152,,0.312,,0.124,0.193,0.267,,2.453,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,72,72,,1,,,,0.201,0.152,,,,0.075,0.130,0.267,,0.825,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,76,76,,1,,,,0.201,0.152,,,,0.080,0.136,0.267,,0.836,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,78,78,,1,,,,0.201,0.152,,,,0.093,0.162,0.267,,0.875,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,80,80,,1,,,,0.201,0.152,,,,0.078,0.135,0.267,,0.833,
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,9,9,,5,1.204,,,0.201,0.152,0.017,0.312,,0.093,0.162,0.267,,2.408,2.408
"НОВОБАВАРСЬКИЙ",43,б-р,Профспілковий,9а,9а,,5,1.204,,,0.201,0.152,0.017,0.312,,0.114,0.176,0.267,,2.443,
"НОВОБАВАРСЬКИЙ",43,вул.,Пушкарівська,19,19б,,1,,,,,,,,,0.265,0.225,0.267,,0.757,
"НОВОБАВАРСЬКИЙ",43,вул.,Пушкарівська,43,43,,2,1.204,,,0.201,0.152,,0.312,,0.091,0.154,0.267,,2.381,
"НОВОБАВАРСЬКИЙ",43,вул.,Пушкарівська,45,45,,2,1.204,,,0.201,0.152,,0.312,,0.097,0.167,0.267,,2.400,
"НОВОБАВАРСЬКИЙ",43,вул.,Пушкарівська,47,47,,2,1.204,,,0.201,0.152,,0.312,,0.091,0.156,0.267,,2.383,
"НОВОБАВАРСЬКИЙ",43,вул.,П'ятисотницька,19,19,,2,,,,0.201,0.152,,,,0.051,0.086,0.267,,0.757,
"НОВОБАВАРСЬКИЙ",43,вул.,П'ятисотницька,20,20,,2,,,,0.201,0.152,,,,0.138,0.237,0.267,,0.995,
"НОВОБАВАРСЬКИЙ",43,вул.,П'ятисотницька,22,22,,2,,,,0.201,0.152,,,,0.138,0.234,0.267,,0.992,
"НОВОБАВАРСЬКИЙ",43,вул.,П'ятисотницька,24,24,,1,,,,0.201,0.152,,,,0.116,0.199,0.267,,0.935,
"НОВОБАВАРСЬКИЙ",43,вул.,П'ятисотницька,26,26,,1,,,,0.201,0.152,,,,0.111,0.191,0.267,,0.922,
"НОВОБАВАРСЬКИЙ",43,вул.,П'ятисотницька,5,5,,1,,,,,,,,,0.057,0.196,0.267,,0.520,
"НОВОБАВАРСЬКИЙ",43,в-д,Раднянський,3,3,,1,,,,,,,,,0.088,0.151,0.267,,0.506,
"НОВОБАВАРСЬКИЙ",43,вул.,Юдіна,2а,2а,,5,1.204,,,0.201,0.152,0.017,0.312,0.118,0.054,0.169,0.267,,2.494,
"НОВОБАВАРСЬКИЙ",43,пров.,Ржевський,12,12,,9,1.204,1.806,,0.201,0.152,0.017,0.312,0.118,0.043,0.135,0.267,0.396,4.651,
"НОВОБАВАРСЬКИЙ",43,пров.,Ржевський,17/15,17/15,,2,1.204,,,0.201,0.152,,0.312,,0.091,0.156,0.267,,2.383,
"НОВОБАВАРСЬКИЙ",43,пров.,Ржевський,18,18,,2,1.204,,,0.201,0.152,,0.312,,0.088,0.154,0.267,,2.378,
"НОВОБАВАРСЬКИЙ",43,вул.,Робкорівська,24,24,,9,1.204,1.355,,0.201,0.152,0.017,0.312,0.118,0.045,0.142,0.267,0.396,4.209,
"НОВОБАВАРСЬКИЙ",43,вул.,Робкорівська,31,31,,1,,,,0.201,0.152,,,,0.087,0.149,0.267,,0.856,
"НОВОБАВАРСЬКИЙ",43,вул.,Робкорівська,31а,31а,,1,,,,0.201,0.152,,,,0.101,0.259,0.267,,0.980,
"НОВОБАВАРСЬКИЙ",43,вул.,Робкорівська,33,33,,1,,,,0.201,0.152,,,,0.114,0.194,0.267,,0.928,
"НОВОБАВАРСЬКИЙ",43,вул.,Робкорівська,35,35,,1,,,,0.201,0.152,,,,0.083,0.142,0.267,,0.845,
"НОВОБАВАРСЬКИЙ",43,вул.,Робкорівська,37,37,,1,,,,0.201,0.152,,,,0.092,0.157,0.267,,0.869,
"НОВОБАВАРСЬКИЙ",43,вул.,Свинаренка Петра,1,1,,12,1.204,1.806,,0.201,0.152,0.017,0.312,0.118,0.096,0.162,0.267,0.396,4.731,
"НОВОБАВАРСЬКИЙ",43,вул.,Свинаренка Петра,12а,12а,,10,1.204,0.810,,0.201,0.152,0.017,0.312,0.118,0.043,0.135,0.267,0.396,3.655,
"НОВОБАВАРСЬКИЙ",43,вул.,Свинаренка Петра,14,14,,9,1.204,1.210,,0.201,0.152,0.017,0.312,0.118,0.047,0.146,0.267,0.396,4.070,
"НОВОБАВАРСЬКИЙ",43,вул.,Свинаренка Петра,3,3,,2,1.204,,,0.201,0.152,,0.312,,0.077,0.140,0.267,,2.353,2.353
"НОВОБАВАРСЬКИЙ",43,вул.,Свинаренка Петра,7,7,,9,1.204,1.775,,0.201,0.152,0.017,0.312,0.118,0.047,0.149,0.267,0.396,4.638,
"НОВОБАВАРСЬКИЙ",43,вул.,Свинаренка Петра,9,9,,9,1.204,1.875,,0.201,0.152,0.017,0.312,0.118,0.033,0.102,0.267,0.396,4.677,2.406
"НОВОБАВАРСЬКИЙ",43,вул.,Станційна,19,19а,,1,,,,,,,,,0.080,0.273,0.267,,0.620,
"НОВОБАВАРСЬКИЙ",43,вул.,Станційна,4,4,,2,1.204,,,0.201,0.152,,0.312,,0.087,0.198,0.267,,2.421,
"НОВОБАВАРСЬКИЙ",43,вул.,Тверська,37,37,,1,,,,,,,,,0.045,0.154,0.267,,0.466,
"НОВОБАВАРСЬКИЙ",43,вул.,Тверська,57,57,,1,,,,,,,,,0.114,0.196,0.267,,0.577,
"НОВОБАВАРСЬКИЙ",43,вул.,Баркалова,25а,25а,,2,,,,0.201,0.152,,0.312,,0.128,0.218,0.267,,1.278,
"НОВОБАВАРСЬКИЙ",43,вул.,Баркалова,36,36,,1,,,,,,,,,0.061,0.248,0.267,,0.576,
"НОВОБАВАРСЬКИЙ",43,вул.,Баркалова,6,6,,1,,,,,,,,,0.069,0.242,0.267,,0.578,
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,16,16,,1,,,,0.201,0.152,,,,0.057,0.097,0.267,,0.774,
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,18,18,,1,,,,0.201,0.152,,,,0.097,0.112,0.267,,0.829,
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,22,22,,1,,,,0.201,,,,,0.100,0.171,0.267,,0.739,
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,28,28,,9,1.204,1.477,,0.201,0.152,0.017,0.312,0.118,0.045,0.142,0.267,0.396,4.331,2.458
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,30,30,,9,1.204,1.606,,0.201,0.152,0.017,0.312,0.118,0.038,0.127,0.267,0.396,4.438,2.436
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,40,40,,4,1.204,,,0.201,0.152,,0.312,,0.051,0.112,0.267,,2.299,2.299
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,41,41,,2,1.204,,,0.201,0.152,,,,0.096,0.164,0.267,,2.084,
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,42,42,,9,1.204,0.951,,0.201,0.152,0.017,0.312,,0.068,0.288,0.267,0.396,3.856,
"НОВОБАВАРСЬКИЙ",43,вул.,Тімірязєва,43,43,,2,1.204,,,0.201,0.152,,0.312,,0.097,0.166,0.267,,2.399,
"НОВОБАВАРСЬКИЙ",43,пров.,Хімічний,9,9,,1,,,,,,,,,0.040,0.136,0.267,,0.443,
"НОВОБАВАРСЬКИЙ",43,вул.,Цементна,1,1,,1,,,,0.201,0.152,,,,0.078,0.267,0.267,,0.965,
"НОВОБАВАРСЬКИЙ",43,вул.,Цементна,11,11,,1,,,,0.201,0.152,,,,0.158,0.273,0.267,,1.051,
"НОВОБАВАРСЬКИЙ",43,вул.,Цементна,7,7,,1,,,,0.201,0.152,,,,0.056,0.189,0.267,,0.865,
"НОВОБАВАРСЬКИЙ",43,вул.,Цементна,9,9,,1,,,,0.201,0.152,,,,0.115,0.247,0.267,,0.982,
"НОВОБАВАРСЬКИЙ",43,вул.,Грушевського,23,23,,1,,,,0.201,0.152,,,,0.093,0.161,0.267,,0.874,
"НОВОБАВАРСЬКИЙ",43,вул.,Червона Алея,14,14,,2,,,,,,,,,0.171,0.467,0.267,,0.905,
"НОВОБАВАРСЬКИЙ",43,вул.,Івана Кобзи,36,36,,5,1.204,,,0.201,0.152,0.017,0.312,0.118,0.052,0.164,0.267,,2.487,
"НОВОБАВАРСЬКИЙ",43,пров.,Четвертий,8,8,,1,,,,,,,,,0.197,0.253,0.267,,0.717,
"НОВОБАВАРСЬКИЙ",43,вул.,Чехова,24,24а,,1,,,,,,,,,0.114,0.194,0.267,,0.575,
"НОВОБАВАРСЬКИЙ",43,вул.,Чехова,24,24б,,1,,,,,,,,,0.265,0.453,0.267,,0.985,
"НОВОБАВАРСЬКИЙ",43,вул.,Чехова,32,32,,1,,,,0.201,,,,,0.091,0.156,0.267,,0.715,
"НОВОБАВАРСЬКИЙ",43,вул.,Чорноземна,24,24,,1,,,,,,,,,0.040,0.137,0.267,,0.444,
"НОВОБАВАРСЬКИЙ",43,вул.,Шульженко Клавдії,4,4,,1,,,,,,,,,0.087,0.300,0.267,,0.654,
"НОВОБАВАРСЬКИЙ",43,вул.,Шульженко Клавдії,62,62,,1,,,,0.201,0.152,,,,0.116,0.118,0.267,,0.854,
"НОВОБАВАРСЬКИЙ",43,вул.,Щигрівська,21,21,,1,,,,0.201,0.152,,,,0.080,0.140,0.267,,0.840,
"НОВОБАВАРСЬКИЙ",43,вул.,Щигрівська,25,25,,1,,,,0.201,,,,,0.092,0.196,0.267,,0.756,
"НОВОБАВАРСЬКИЙ",43,вул.,Щигрівська,28,28,,1,,,,,,,,,0.069,0.164,0.267,,0.500,
"НОВОБАВАРСЬКИЙ",43,вул.,Щигрівська,36,36,,1,,,,0.201,,,,,0.088,0.154,0.267,,0.710,
"НОВОБАВАРСЬКИЙ",43,вул.,Щигрівська,43,43,,1,,,,,,,,,0.120,0.123,0.267,,0.510,
"НОВОБАВАРСЬКИЙ",44,вул.,Азовстальська,4а,4а,,1,,,,,,,,,0.088,0.166,0.267,,0.521,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,1,1,,14,1.204,0.589,0.143,0.201,0.152,0.017,0.312,0.118,0.045,0.137,0.267,0.396,3.581,2.453
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,11,11,,14,1.204,0.963,0.241,0.201,0.152,0.017,0.312,0.118,0.047,0.140,0.267,0.396,4.058,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,13,13,,14,1.204,1.126,0.240,0.201,0.152,0.017,0.312,0.118,0.047,0.137,0.267,0.396,4.217,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,21,21,,14,1.204,0.868,0.245,0.201,0.152,0.017,0.312,0.118,0.047,0.141,0.267,0.396,3.968,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,25,25,,9,1.204,1.020,0.303,0.201,0.152,0.017,0.312,0.118,0.059,0.177,0.267,0.396,4.226,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,27,27,,9,1.204,0.856,0.271,0.201,0.152,0.017,0.312,0.118,0.049,0.126,0.267,0.396,3.969,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,29,29,,9,1.204,1.019,0.302,0.201,0.152,0.017,0.312,0.118,0.059,0.177,0.267,0.396,4.224,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,3,3,,14,1.204,0.889,0.190,0.201,0.152,0.017,0.312,0.118,0.037,0.107,0.267,0.396,3.890,2.415
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,31,31,,9,1.204,0.855,0.312,0.201,0.152,0.017,0.312,0.118,0.037,0.107,0.267,0.396,3.978,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,33,33,,9,1.204,0.790,0.289,0.201,0.152,0.017,0.312,0.118,0.045,0.135,0.267,0.396,3.926,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,37,37,,9,1.204,0.610,0.223,0.201,0.152,0.017,0.312,0.118,0.043,0.130,0.267,0.396,3.673,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,39,39,,9,1.204,0.852,0.312,0.201,0.152,0.017,0.312,0.118,0.037,0.107,0.267,0.396,3.975,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,3а,3а,,9,1.204,0.978,0.258,0.201,0.152,0.017,0.312,0.118,0.040,0.118,0.267,0.396,4.061,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,5,5,,9,1.204,0.721,0.182,0.201,0.152,0.017,0.312,0.118,0.032,0.091,0.267,0.396,3.693,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,7,7,,9,1.204,0.948,0.240,0.201,0.152,0.017,0.312,0.118,0.038,0.116,0.267,0.396,4.009,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,9,9,,9,1.204,1.030,0.261,0.201,0.152,0.017,0.312,0.118,0.042,0.118,0.267,0.396,4.118,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,9а,9а,,9,1.204,0.725,0.183,0.201,0.152,0.017,0.312,0.118,0.032,0.091,0.267,0.396,3.698,
"НОВОБАВАРСЬКИЙ",44,вул.,Академіка Богомольц,9б,9б,,9,1.204,0.772,0.245,0.201,0.152,0.017,0.312,0.118,0.040,0.118,0.267,0.396,3.842,
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,10,10,,5,1.204,,,0.201,0.152,0.017,0.312,0.118,0.056,0.194,0.267,,2.521,2.521
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,12,12,,5,1.204,,,0.201,0.152,0.017,0.312,0.118,0.049,0.075,0.267,,2.395,
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,16,16,,14,1.204,1.272,0.202,0.201,0.152,0.017,0.312,0.118,0.045,0.136,0.267,0.396,4.322,
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,18,18,,14,1.204,1.260,0.200,0.201,0.152,0.017,0.312,0.118,0.040,0.117,0.267,0.396,4.284,
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,22,22,,9,1.204,1.115,0.194,0.201,0.152,0.017,0.312,0.118,0.035,0.101,0.267,0.396,4.112,
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,24,24,,14,1.204,0.767,0.163,0.201,0.152,0.017,0.312,0.118,0.037,0.111,0.267,0.396,3.745,
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,3,3,,5,1.204,,,0.201,0.152,,0.312,0.118,0.028,0.092,0.267,,2.374,2.374
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,4,4,,14,1.204,0.978,0.156,0.201,0.152,0.017,0.312,0.118,0.035,0.117,0.267,0.396,3.953,2.423
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,6,6,,5,1.204,,,0.201,0.152,0.017,0.312,0.118,0.054,0.167,0.267,,2.492,
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,8,8,,5,1.204,,,0.201,0.152,0.017,0.312,0.118,0.049,0.075,0.267,,2.395,
"НОВОБАВАРСЬКИЙ",44,вул.,Власенка,9,9,,9,1.204,1.361,0.256,0.201,0.152,0.017,0.312,0.118,0.040,0.118,0.267,0.396,4.442,
"НОВОБАВАРСЬКИЙ",44,вул.,Москалівська,108,108,,14,1.204,0.245,0.085,0.201,0.152,0.017,0.312,0.118,0.051,0.151,0.267,0.396,3.199,
"НОВОБАВАРСЬКИЙ",44,вул.,Москалівська,110,110,,9,1.204,0.978,0.291,0.201,0.152,0.017,0.312,0.118,0.040,0.118,0.267,0.396,4.094,
"НОВОБАВАРСЬКИЙ",44,вул.,Москалівська,112,112,,9,1.204,0.719,0.182,0.201,0.152,0.017,0.312,0.118,0.029,0.088,0.267,0.396,3.685,
"НОВОБАВАРСЬКИЙ",44,вул.,Москалівська,170,170,,14,1.204,1.189,0.253,0.201,0.152,0.017,0.312,0.118,0.045,0.140,0.267,0.396,4.294,2.456
"НОВОБАВАРСЬКИЙ",44,вул.,Москалівська,172,172,,14,1.204,1.559,0.263,0.201,0.152,0.017,0.312,0.118,0.047,0.142,0.267,0.396,4.678,2.460
"НОВОБАВАРСЬКИЙ",44,вул.,Москалівська,174,174,,14,1.204,1.567,0.249,0.201,0.152,0.017,0.312,0.118,0.047,0.137,0.267,0.396,4.667,2.455
"НОВОБАВАРСЬКИЙ",44,вул.,Миколи Бажана,10,10,,10,1.204,0.585,0.177,0.201,0.152,0.017,0.312,0.118,0.033,0.096,0.267,0.396,3.558,
"НОВОБАВАРСЬКИЙ",44,вул.,Миколи Бажана,6,6,,9,1.204,0.822,0.250,0.201,0.152,0.017,0.312,0.118,0.040,0.117,0.267,0.396,3.896,
"НОВОБАВАРСЬКИЙ",44,вул.,Миколи Бажана,8,8,,10,1.204,0.756,0.222,0.201,0.152,0.017,0.312,0.118,0.040,0.118,0.267,0.396,3.803,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,18,18,,9,1.204,0.868,0.263,0.201,0.152,0.017,0.312,0.118,0.064,0.191,0.267,0.396,4.053,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,20,20,,9,1.204,0.982,0.275,0.201,0.152,0.017,0.312,0.118,0.040,0.118,0.267,0.396,4.082,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,22,22,,9,1.204,0.868,0.264,0.201,0.152,0.017,0.312,0.118,0.064,0.191,0.267,0.396,4.054,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,24,24,,9,1.204,0.981,0.270,0.201,0.152,0.017,0.312,0.118,0.040,0.118,0.267,0.396,4.076,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,28,28,,9,1.204,0.952,0.204,0.201,0.152,0.017,0.312,0.118,0.028,0.086,0.267,0.396,3.937,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,28а,28а,,10,1.204,0.519,0.234,0.201,0.152,0.017,0.312,0.118,0.042,0.122,0.267,0.396,3.584,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,30,30,,9,1.204,0.825,0.228,0.201,0.152,0.017,0.312,0.118,0.040,0.113,0.267,0.396,3.873,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,30а,30а,,9,1.204,0.580,0.170,0.201,0.152,0.017,0.312,0.118,0.033,0.088,0.267,0.396,3.538,2.392
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,32,32,,9,1.204,0.958,0.265,0.201,0.152,0.017,0.312,0.118,0.035,0.103,0.267,0.396,4.028,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,34,34,,9,1.204,0.988,0.353,0.201,0.152,0.017,0.312,0.118,0.061,0.179,0.267,0.396,4.248,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,34а,34а,1,9,1.204,0.515,0.188,0.201,0.152,0.017,0.312,0.118,0.029,0.087,0.267,0.396,3.486,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,34а,34а,2,10,1.204,0.465,0.143,0.201,0.152,0.017,0.312,0.118,0.029,0.087,0.267,0.396,3.391,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,36,36,,10,1.204,0.558,0.119,0.201,0.152,0.017,0.312,0.118,0.015,0.116,0.267,0.396,3.475,
"НОВОБАВАРСЬКИЙ",44,вул.,Селянська,76,76,,9,1.204,0.454,0.120,0.201,0.152,0.017,0.312,0.118,0.068,0.204,0.267,0.396,3.513,2.543
"НОВОБАВАРСЬКИЙ",45,вул.,Пестрікова,14,14,,3,1.204,,,0.201,0.152,,0.312,,0.078,0.106,0.267,,2.320,
"НОВОБАВАРСЬКИЙ",45,вул.,Пестрікова,4,4,,3,1.204,,,0.201,0.152,,0.312,,0.075,0.072,0.267,,2.283,
"НОВОБАВАРСЬКИЙ",45,вул.,Бондарівська,14/16,14/16а,,3,1.204,,,0.201,0.152,,0.312,,0.147,0.172,0.267,,2.455,2.455
"НОВОБАВАРСЬКИЙ",45,вул.,Бондарівська,14/16,14/16б,,2,1.204,,,0.201,0.152,,0.312,,0.069,0.214,0.267,,2.419,
"НОВОБАВАРСЬКИЙ",45,вул.,Бондарівська,6а,6а,,1,,,,,,,,,0.172,0.196,0.267,,0.635,
"НОВОБАВАРСЬКИЙ",45,пров.,Бузковий,11,11,,1,,,,,,,,,0.155,0.189,0.267,,0.611,
"НОВОБАВАРСЬКИЙ",45,пров.,Бузковий,3,3,,1,,,,,,,,,0.035,0.121,0.267,,0.423,
"НОВОБАВАРСЬКИЙ",45,пров.,Бузковий,5,5,,1,,,,,,,,,0.139,0.154,0.267,,0.560,
"НОВОБАВАРСЬКИЙ",45,пров.,Бузковий,6,6,,1,,,,,,,,,0.172,0.295,0.267,,0.734,
"НОВОБАВАРСЬКИЙ",45,пров.,Бузковий,9,9,,1,,,,,,,,,0.056,0.191,0.267,,0.514,
"НОВОБАВАРСЬКИЙ",45,вул.,Велика Гончарівська,11,11а,,3,1.204,,,0.201,0.152,,0.312,,0.035,0.073,0.267,,2.244,2.244
"НОВОБАВАРСЬКИЙ",45,вул.,Велика Гончарівська,11,11б,,3,1.204,,,0.201,0.152,,0.312,,0.061,0.086,0.267,,2.283,
"НОВОБАВАРСЬКИЙ",45,вул.,Велика Гончарівська,3,3а,,2,1.204,,,0.201,0.152,,0.312,,0.043,0.107,0.267,,2.286,2.286
"НОВОБАВАРСЬКИЙ",45,вул.,Велика Гончарівська,3,3б,,2,1.204,,,0.201,0.152,,0.312,,0.086,0.117,0.267,,2.339,
